date,product,contextFirstDate,contextLastDate,calendarSlots,observedSlots,nanSlots,contextSha256
2023-11-19,21,2022-06-25,2023-11-18,512,432,80,6569cafc72e0487b8a99ffa22fd1c2df309456990d48075e5018b0bfb103ea51
2023-11-19,35,2022-06-25,2023-11-18,512,426,86,772d2714031d2272217619174480439b84acae0da2df319c98766424ceaf7fc8
2023-11-19,82,2022-06-25,2023-11-18,512,431,81,3fd13b802e36bc0f11aeb03c2be11ab18b2f3da9a7d7b06bf217aeaa61af584d
2023-11-20,11,2022-06-26,2023-11-19,512,433,79,0cc138c46afda9eec74d9c9c52d63c66c2b6c4dac3db7ca84840a21a6e1c6ac1
2023-11-20,12,2022-06-26,2023-11-19,512,421,91,42edc575e5da02c151d749793ad8e04f0b37e9f9221e857e605a990235819f5d
2023-11-20,13,2022-06-26,2023-11-19,512,431,81,b3ee12f7019be25a230dd2f08a48a5252f0a7445caedeff315c50e7d95882f98
2023-11-20,21,2022-06-26,2023-11-19,512,432,80,3eba637be519b80096b0edd6a233501cec89629ba53721f90d8a51fbb0a3625b
2023-11-20,35,2022-06-26,2023-11-19,512,426,86,2e0ed2466c2f91897861b15cf730d00d773690d43a8a6f895c575bebad409338
2023-11-20,82,2022-06-26,2023-11-19,512,431,81,95fc3841a565a0a9af72917f102872661df329baf17929df5c2a356c99235c2b
2023-11-21,11,2022-06-27,2023-11-20,512,433,79,1e131ffe431c7f27d7375ff53b96ee8630594e32089bb94ec2a21593e9710213
2023-11-21,12,2022-06-27,2023-11-20,512,421,91,588613670a15aff4b57b03246eaefb1c695f210e5c3193f583c0dc4eab6a6c81
2023-11-21,13,2022-06-27,2023-11-20,512,431,81,cb99263c826974d1cab4748a5dccf0e2bc4254bc7fecfcfffa0e905406ddbc3c
2023-11-21,21,2022-06-27,2023-11-20,512,432,80,7d47bf8c68b28f8adaa51a9ffaa2dd7baac0681627587351715235700361e1d0
2023-11-21,35,2022-06-27,2023-11-20,512,426,86,d169d539ef64fa3573db930a31a6cefd6a570876a69c67a070f3b1a8e88d152a
2023-11-21,82,2022-06-27,2023-11-20,512,431,81,4c7bb062067bcb8135b5f4c3d7fe68555653b33d1b48b876b689aef1990db3c0
2023-11-22,11,2022-06-28,2023-11-21,512,433,79,1f67a138b0604125a42e1775281ac4851eea9419f6472bdf716d79cbfd6132df
2023-11-22,12,2022-06-28,2023-11-21,512,421,91,8afa53bc87d836c4625acce182f1e7e3f1b0a67e7e80265d0ef036c013e9655e
2023-11-22,13,2022-06-28,2023-11-21,512,431,81,c39c1cbae8d3a8147a58717cf5acc9af319135ae766dad5602caf2db0239657f
2023-11-22,21,2022-06-28,2023-11-21,512,432,80,b314439219647021e0632bcc39216e00f62a2b574d4aa364a3b642277dafdea8
2023-11-22,35,2022-06-28,2023-11-21,512,426,86,0480455bcebbbde1853d3e34bdd97a5f890a17bebc3bb8da52f87ff1b0b19d8a
2023-11-22,82,2022-06-28,2023-11-21,512,431,81,48a44b22eb71db3a858f5318c5ba2625bde8dd9e98a27cd3c7b4b3acf1d9af53
2023-11-23,11,2022-06-29,2023-11-22,512,433,79,eb4957edf108d85df31b9dc7d25dcfd43eb968378530752f036618dfb46e1d1f
2023-11-23,12,2022-06-29,2023-11-22,512,421,91,2729197de1b6ca2ec9e0b9838b4f25d32cdc7b44b65acd09bb60821a1e2de6ab
2023-11-23,13,2022-06-29,2023-11-22,512,431,81,41a83a7231687b443762e8f654d34ce11805bcc767b6f967169531c6a5ce9c16
2023-11-23,21,2022-06-29,2023-11-22,512,432,80,c255e29f15bc1fafc856db657a5687ff06cc8e65945761668adad2999be01caf
2023-11-23,35,2022-06-29,2023-11-22,512,426,86,ab5639229b0e8198b2bca3edbbcdef832c90911aa9da7417280685271d5cac15
2023-11-23,82,2022-06-29,2023-11-22,512,431,81,a1bbd06fef198c67bd8593d3e82671f140711596568ea820d7c37d619d6f82c3
2023-11-24,11,2022-06-30,2023-11-23,512,433,79,cc45c427ffce59a75d61068efd42177d366e1827bcb8b80eb773c34376443034
2023-11-24,12,2022-06-30,2023-11-23,512,421,91,8bbe6676757fe87d5949f0be66955bbea86283806ef1758d39519d75fa6801db
2023-11-24,13,2022-06-30,2023-11-23,512,431,81,8a099ba88550f7b4c5f646b36091ee0b4eb8e8780e89b2e821823291d7cd2bfc
2023-11-24,21,2022-06-30,2023-11-23,512,432,80,d6133f1c378542d5605b6489dcc2b3586df607f30451fae8b9ba85bb7587fdd2
2023-11-24,35,2022-06-30,2023-11-23,512,426,86,28d68ac489d62b601d8503c6b1299b9be6892aa9a7104e3fde46db1c5dcbffc0
2023-11-24,82,2022-06-30,2023-11-23,512,431,81,347542641f7bfaf12fdd45c9d4a94225f57598f74731dd67855ee44074a7b42b
2023-11-25,11,2022-07-01,2023-11-24,512,433,79,0304bfa5b010d031042f0c8f5b6feba5887cf5fb503a419a7a78e44bff425ddc
2023-11-25,12,2022-07-01,2023-11-24,512,421,91,55c464d355db83cb7eccea8ffcbb07103ee71feea19a3bae51243888850c5b91
2023-11-25,13,2022-07-01,2023-11-24,512,431,81,e3107dc78d04a5c714b94be13a7bf53a376d159c4b9fa3263e92fcbdd88ebb47
2023-11-25,21,2022-07-01,2023-11-24,512,432,80,59c9be062f622f382f427b12a9a632a63f927b1bce635e96ffd3c30b76104663
2023-11-25,35,2022-07-01,2023-11-24,512,426,86,f0e2f323228a5fe1c7e39a68ab821f679a6fe8b35777279be82f2d5c33f33dd4
2023-11-25,82,2022-07-01,2023-11-24,512,431,81,9226dfd52b59135f93cf387f1621f4f28cd6e25bc6ae262974401e24c383c4fd
2023-11-26,11,2022-07-02,2023-11-25,512,433,79,a17fb09e8f7b320078be5a0b806d81273ae60a7b418aeafe3f8da30363deb436
2023-11-26,12,2022-07-02,2023-11-25,512,421,91,0328501967b1af2d940766500bf3f98fe879514e8d91400a585eb5763a1bacbe
2023-11-26,13,2022-07-02,2023-11-25,512,431,81,3bb8bd6df0856ee29a8cb56aabc8f8ee851f37e177f292a373d592f33150ae4e
2023-11-26,21,2022-07-02,2023-11-25,512,432,80,38c9ea5994d52297bf5a59404387d14987c018ac1029eda08224caef85aba38b
2023-11-26,35,2022-07-02,2023-11-25,512,426,86,1190d2ef5dab5a4c2f1ed944d0782cb5b614dc69069574b46ead0096ee8a75d0
2023-11-26,82,2022-07-02,2023-11-25,512,431,81,275f7dfe0e35facc7f45ee305299c7e0452f6f3d8e1f5cd95db969c1e1770245
2023-11-27,11,2022-07-03,2023-11-26,512,433,79,c3e1d2a67b1018dbdece67933acc0c1c5f13bb521a49f98fc6a7a3351e7fdf21
2023-11-27,12,2022-07-03,2023-11-26,512,421,91,b9d7e18a051355a3ea33f7413c6a7317eb2aa295d1b0336887263641b015aee7
2023-11-27,13,2022-07-03,2023-11-26,512,431,81,ac2d0aa55dbf482c02e48547735a2dcffed6dfd072feb5a4cb0fc1c875752528
2023-11-27,21,2022-07-03,2023-11-26,512,432,80,41a7910625886a6150606258bb871e1a5f359dfdcb0400eb8183206936297d82
2023-11-27,35,2022-07-03,2023-11-26,512,427,85,7060ff6e583046b26ab073f0b47df7f4e488ec9dec6bbda5b47290f7e95ea615
2023-11-27,82,2022-07-03,2023-11-26,512,431,81,b74add51b9be2c5b82c3604825bfde7fb820abbcf71a2c0ad4a0a6b9de8b8f29
2023-11-28,11,2022-07-04,2023-11-27,512,433,79,05c57d4ee845386adc4ef395c86ed16de637f3f76a18b81fb742d1297dda9e6d
2023-11-28,12,2022-07-04,2023-11-27,512,421,91,600d5a28d5c160f7bdfb25422f9ae01bdb570f640073b2d255b5a74440ca03a8
2023-11-28,13,2022-07-04,2023-11-27,512,431,81,03b419c5d74833f92ebe9cc678b548b87284508d72da02e3afef513ec85215aa
2023-11-28,21,2022-07-04,2023-11-27,512,432,80,83e8e9c5fe8f1550c2c67b3202239867f0f88cdb607a44a7fd74c38bb5454029
2023-11-28,35,2022-07-04,2023-11-27,512,427,85,917554434872615c1f686a40c1e9ea4f57a157a2e4ccfbc24106d22a61f84f75
2023-11-28,82,2022-07-04,2023-11-27,512,431,81,9a2b5175ee294c7b49c2aeb2bc60ffdfb34d7c0da3313ecd02cdc12d62e0381e
2023-11-29,11,2022-07-05,2023-11-28,512,433,79,0f139c4ff483c1636388480b5f3ae2a7b185dc18c1ec986493df6a17e6aba250
2023-11-29,12,2022-07-05,2023-11-28,512,421,91,e11a9abb8b39612ac74aadc933a4a78f87989f7aa0261bac332da90929376ce3
2023-11-29,13,2022-07-05,2023-11-28,512,431,81,8ace33e91206eb7e5afb3e85730414e9430cbdacb32889ed4308e5abf3eaa327
2023-11-29,21,2022-07-05,2023-11-28,512,432,80,d6bc7448fc25f7cfbaf58627e43b699ec2dde22feff6432633aa501178f3cff0
2023-11-29,35,2022-07-05,2023-11-28,512,427,85,74faa8e1002e092be2509cb98dedb15ebdcf694ffb947090a8ea21b09deed8b3
2023-11-29,82,2022-07-05,2023-11-28,512,431,81,0cef308f3986d7ae3692a66b4f104da18ae98fc6784635cc0ce3be01dcdd80cb
2023-11-30,11,2022-07-06,2023-11-29,512,433,79,1dbc5933555a5b0e39a7ebbfb2838d0aa676f8ba0b7de398b35807c65daba197
2023-11-30,12,2022-07-06,2023-11-29,512,421,91,e3e5ae31bc3169337e72560011f9557d2cba05a56383308a27ca9baed0c448f3
2023-11-30,13,2022-07-06,2023-11-29,512,431,81,7dfa2a85c6c8e2341394d8997c2653216b3899c22a7593b5cc75ec9488c8f4cd
2023-11-30,21,2022-07-06,2023-11-29,512,432,80,ee1bce514fff6cd794dce4ca3f995dde0b2f4ecabc8edce64b22304c02794842
2023-11-30,35,2022-07-06,2023-11-29,512,427,85,b4bacb12dac34b55042be93e922276d15e41a91a14775891131b5592e03fd6b5
2023-11-30,82,2022-07-06,2023-11-29,512,431,81,de03caf3d76b073eaa990e7b2af1f8941005df284ab82c85abd5112acc3bab9b
2023-12-01,11,2022-07-07,2023-11-30,512,433,79,00efdadf1ed19f18db6b72cf5a5d625d0f1d4fa86b1b812cc4f33eb8865a650f
2023-12-01,12,2022-07-07,2023-11-30,512,421,91,8c15bd56bd2e864bf36aa6682116399bab3f2180b34ca1dd07473d9bb68e2b12
2023-12-01,13,2022-07-07,2023-11-30,512,431,81,045140494b44e3e6865c7d874606b7359ae05b32a38033456661e1c893a78f18
2023-12-01,21,2022-07-07,2023-11-30,512,432,80,ee6966be4f5c397f444777cf1b5766def97b4eb83d32b5adb2f3d2794113ae35
2023-12-01,35,2022-07-07,2023-11-30,512,427,85,7088d1daa9a6e3632bfcfa9e77fb8835e8223bc1a56b041ebfba24bdab76017c
2023-12-01,82,2022-07-07,2023-11-30,512,431,81,2d3c0d02d312da36e7e45ca36286e9d0e3a8a84a03ed76893370438a730b287e
2023-12-02,11,2022-07-08,2023-12-01,512,433,79,6d45944f233d8ddc8db5f7df2fcd762e46b96423cdb488181bd641d21bb8cfa5
2023-12-02,12,2022-07-08,2023-12-01,512,421,91,78bd2c935b8dc8e0802ee8350a41b965d691865340c44e01802c4748286480c3
2023-12-02,13,2022-07-08,2023-12-01,512,432,80,50dee6d84ae8be4f9bac74d68a3de908331344417f99132a46a2e088ba1ca1d7
2023-12-02,21,2022-07-08,2023-12-01,512,432,80,a6bc35c4baa4ac6fc876e3d15666080e6b239c1a3f86eef1504b12cf5ac603b8
2023-12-02,35,2022-07-08,2023-12-01,512,427,85,7ac7cdeb7651f250610f395eabf4e273ac66d18c192e775a870ec78d7bbe265a
2023-12-02,82,2022-07-08,2023-12-01,512,431,81,b10a59d2cc87c66cdce740f09f07524f7ee5f76067f923f9af3583236e0f7bd0
2023-12-03,11,2022-07-09,2023-12-02,512,433,79,336f39fa8f9dd4f0038db51b2d1c4b20095d382d4e45ce7ff1f51a3681c34726
2023-12-03,12,2022-07-09,2023-12-02,512,421,91,09cf27fc54519b70b1c2311d917c8c705fd86e0c2c28607d093eaafd24b27416
2023-12-03,13,2022-07-09,2023-12-02,512,432,80,2a73e6f2b8409921edcba1e37a919bbf343702d71719e9a74b0c6a93a34a9246
2023-12-03,21,2022-07-09,2023-12-02,512,432,80,037b6a610880842add71a358abe9a0df2f22c6fccbf4c622116eedc3d187f9d5
2023-12-03,35,2022-07-09,2023-12-02,512,427,85,ccaf4b8df38847cecca962cf0ce4f11b90353b4f087841111fcefc5cafcc7b40
2023-12-03,82,2022-07-09,2023-12-02,512,431,81,541fe898696969052786f675aca4a67ab5d0431f6379969e7850b1d0fc239550
2023-12-04,11,2022-07-10,2023-12-03,512,433,79,54c77af442596e36c673253ca3e6b837f7cae0483f8ade16b2360e32dbf95de0
2023-12-04,12,2022-07-10,2023-12-03,512,422,90,f0db647f915add3fa899632a9911903d25bb61a6e069ef41ba40e5f593feb410
2023-12-04,13,2022-07-10,2023-12-03,512,433,79,70aeb2df1a53c5d9aed08cc0970801e8b47c7be36f340f0491c6ddf70eea74cd
2023-12-04,21,2022-07-10,2023-12-03,512,433,79,2c90d532294ca726f03a7d919af402a6c27dacf4353091560307d4a9e8a0bcd1
2023-12-04,35,2022-07-10,2023-12-03,512,428,84,dda3f2393c45547433e8979dea49b1cfc60631bee94ef586da7e5d181979f4ce
2023-12-04,82,2022-07-10,2023-12-03,512,432,80,5245b4a80d014529e2913d0100e2a335532cad3d2eb4e05f67eb9aad9447f584
2023-12-05,11,2022-07-11,2023-12-04,512,433,79,ce52085b96d187e6fb0cbe140b0d6dc29826a756502a417c78d5752097c94328
2023-12-05,12,2022-07-11,2023-12-04,512,422,90,d21515e7b172dbf9b5af75ab02fcb2a28ea55da963cdc34d3b05868a754c53c7
2023-12-05,13,2022-07-11,2023-12-04,512,433,79,f31a4eca17e7f961d4d438acdfa9568919bc000365a1d0e1f6e78a37beec2039
2023-12-05,21,2022-07-11,2023-12-04,512,433,79,b999c616864a537b349e3f7e20541d6a2bf5b03090b0f659f04e301ed272ceff
2023-12-05,35,2022-07-11,2023-12-04,512,429,83,e054e3b4657fbe3a76d26f3619ac3918a55cb1266dba4dbebc72d35c3769041e
2023-12-05,82,2022-07-11,2023-12-04,512,433,79,8f6df7ae12051beeb8e3da32a598ba613ed10298098495ba9292631e55a4cef0
2023-12-06,11,2022-07-12,2023-12-05,512,433,79,000007c6d5c5b34235f80243cf489a8190d9f4fcef6c6298961be6ecb45a240b
2023-12-06,12,2022-07-12,2023-12-05,512,422,90,e1cf4e83da5cc4268973695b96cc2eaf917bd13be99e58f3c8795b7a923d26c3
2023-12-06,13,2022-07-12,2023-12-05,512,433,79,266c03e0216f464fcccdd537acad0981e6aac27310f90670705121c0cd9b2418
2023-12-06,21,2022-07-12,2023-12-05,512,433,79,1e7627247877a1327d6f9a4c37bb1d9a4b20977616f549c93908852e42a23dcb
2023-12-06,35,2022-07-12,2023-12-05,512,429,83,1da5e8c285793ec0077404e874c2f15c9b0891ac2c8ec0a446a04fedfa250986
2023-12-06,82,2022-07-12,2023-12-05,512,433,79,dfa15072231749027b20a42adabe56ce96292f9881a754e9076577c7148a6169
2023-12-07,11,2022-07-13,2023-12-06,512,433,79,d470fe3d3521094763c339303dff56286f5993d0c098795e338ae30e9d3e6c8f
2023-12-07,12,2022-07-13,2023-12-06,512,422,90,cae72da21df9bf9dbf8a61f2bdd756c6caa2140ab16d407a11da6e02539145b6
2023-12-07,13,2022-07-13,2023-12-06,512,433,79,746287293a5459dfd8292be2616e00260ab0fd16526b43558187016ad4f04fde
2023-12-07,21,2022-07-13,2023-12-06,512,433,79,f450c8dce9e5b73b5d4d9ae9b96081bb47ab4c4dc4f731f2bf9032de631f4bf1
2023-12-07,35,2022-07-13,2023-12-06,512,429,83,528d036df3a90f99fd61b2feae9fa5c15a51665d78a352f21213be7d28e39a73
2023-12-07,82,2022-07-13,2023-12-06,512,433,79,4502380e43a239c2789b035eb7d711054902b61bafb5281fd0a026115d355528
2023-12-08,11,2022-07-14,2023-12-07,512,433,79,6e8a19f3759a6b36dd3062731c6482a749a029c57f3fbf5fcf37ee08956fd776
2023-12-08,12,2022-07-14,2023-12-07,512,422,90,c51a22de7ff3d4a5afe5c1338e0b1d18756eb99d48a554d8b5fcdeeb23784330
2023-12-08,13,2022-07-14,2023-12-07,512,433,79,4995462bb8b69da144d3f464a6d92ceac7973f72704e0724f43bbf4c14eb3706
2023-12-08,21,2022-07-14,2023-12-07,512,433,79,efeb044777e0662dd3a29df99fb74dca4446b5a5d7fc2f3d61d56dbbce781624
2023-12-08,35,2022-07-14,2023-12-07,512,429,83,cc9cfae4bdf24015353c6806a28a5e5e949c6d909d41972a4ebd81a9f39f8c64
2023-12-08,82,2022-07-14,2023-12-07,512,433,79,6b3afc1d483c6fa4ba66fe284da37a973b618eff928a35894e26bcee48f0d1ca
2023-12-09,11,2022-07-15,2023-12-08,512,433,79,8ab80d7970a9fed8f347981287ee1f86689d69638c6ce02b9c31d8f32a5cab5e
2023-12-09,12,2022-07-15,2023-12-08,512,422,90,7173748e2b8602d1bfea338476313e5a6e175fa337ef64198b01bdc635ffabf2
2023-12-09,13,2022-07-15,2023-12-08,512,433,79,c27fb14f4a91d05cf6e25e33b5ce9ae6f93d7debdc1aaf32d52f09e6803ea822
2023-12-09,21,2022-07-15,2023-12-08,512,433,79,f773c4a514f9a9cb7292e40634c09894b416d8f7f44208c7e727493d9bb0ebe1
2023-12-09,35,2022-07-15,2023-12-08,512,429,83,42c4d70021ce5d53290bd552d2ae81ab6308efdc78bce3983cf84f7c821b238d
2023-12-09,82,2022-07-15,2023-12-08,512,433,79,b2b66829f872e4c113a8c93abe45d49506bd87769e33e32f290e07a239bd91f2
2023-12-10,11,2022-07-16,2023-12-09,512,433,79,c2f2ae31d1f2c73c8da50dbf0a07a7f07bac01e7d417448a1c0f5afe0576229d
2023-12-10,12,2022-07-16,2023-12-09,512,422,90,a805e4cd0397dfde65f0ececbee9ed90bee815fdcdb08e04a9c4a321ceca260a
2023-12-10,13,2022-07-16,2023-12-09,512,433,79,c68c25d94076c364c3cb9e59b8a976e702942894cd47209368bd00d7f84a076b
2023-12-10,21,2022-07-16,2023-12-09,512,433,79,0591aa5034c8d3bd0da833efb22113b139ee4424d645c06b9d5101676f9a26ad
2023-12-10,35,2022-07-16,2023-12-09,512,429,83,97bd4b33228aaccef2f8abbbde3bf8f9ae14ee369e83ac1e135ede9aae2db976
2023-12-10,82,2022-07-16,2023-12-09,512,433,79,1e0bae0019579c664041ac4683396790408ff8075f0bc746a01c4252f8d6b3a8
2023-12-11,11,2022-07-17,2023-12-10,512,433,79,97b5eba602041ee1e21ff6d86a75ff58149fc3a8b4f366970095f23171466349
2023-12-11,12,2022-07-17,2023-12-10,512,422,90,95ea03d1510989a1712fd73a65b52d0ed92d2e8d17682dba7261107a0a48549d
2023-12-11,13,2022-07-17,2023-12-10,512,433,79,b695d427791d2ddc28a44b084a1bb2217bf060305fac3e862644f25dc82ae3f2
2023-12-11,21,2022-07-17,2023-12-10,512,433,79,9da0f4680fbde6a23f87eb2244565c01df6e0423ced7a9ec24cd63a9045925e5
2023-12-11,35,2022-07-17,2023-12-10,512,429,83,56ccfd3322d237b584d720253e9f8eca06038632ea109e47179c0c0c9d18c7f8
2023-12-11,82,2022-07-17,2023-12-10,512,433,79,18efb2ba08e534b488b23846ed4650f2eb8c8c24d574999370673ebd689a1d24
